Award Date,Grant Number,Proposal Number,Grant Title,State Name,Grantee Name,Award Dollars,Program Name,Program Area Name
2002-08-12,2002-35318-12482,2002-03481,Nitrous Oxide Reductase:  Investigation of Mechanism and Protein-Protein Interactions,MONTANA,MONTANA STATE UNIVERSITY,90000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
2002-05-16,2002-41530-01422,2002-04089,Technical and Economic Guidelines for Repelling Deer and Elk from Crops,MONTANA,MONTANA STATE UNIVERSITY,69552,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
2002-06-11,2001-48326-01242,2002-04196,Healthy Indoor Air for America's Homes - National Project Coordination,MONTANA,MONTANA STATE UNIVERSITY,119760,NRE-Admin. Discretionary & Cong.-Extension,Extension Program Unit
2002-06-05,2001-35400-10627,2002-04276,Externalities in Agriculture: The Economics of Pollination and Honey Markets,MONTANA,SAES - MONTANA STATE UNIVERSITY,99836,Agribusiness Markets and Trade,National Research Initiative Competitive Grants Program
2002-08-19,2001-35316-11109,2002-04525,Biologically-Based Pest Management for Sugarbeet Pathogens and Root Maggot,MONTANA,SAES - MONTANA STATE UNIVERSITY,65000,Biologically Based Pest Management,National Research Initiative Competitive Grants Program
2002-10-28,2001-35316-11050,2002-04536,"Integrating Marigold, Tagetes Minuta, into Nematode and Root Maggot Management in Sugar Beets",MONTANA,SAES - MONTANA STATE UNIVERSITY,65000,Biologically Based Pest Management,National Research Initiative Competitive Grants Program
2002-03-26,2001-34397-10425,2002-06052,Brucellosis Vaccine Delivery for Bison at Montana State University,MONTANA,MONTANA STATE UNIVERSITY,453650,"Brucellosis Vaccine, MT",Special Research Grants Program
2002-09-18,2002-34403-12790,2002-06075,Feed Barley for Rangeland Cattle,MONTANA,SAES - MONTANA STATE UNIVERSITY,779156,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
2002-04-16,2002-34482-11832,2002-06125,Montana Sheep Institute,MONTANA,SAES - MONTANA STATE UNIVERSITY,374145,Montana Sheep Institute,Special Research Grants Program
2002-05-22,2002-34411-11841,2002-06176,Montana Beef Network:  An Integrated Total Quality Management Approach for Beef Production,MONTANA,SAES - MONTANA STATE UNIVERSITY,935361,"Sustainable Beef Supply, MT",Special Research Grants Program
2002-06-12,2002-34375-11968,2002-06178,Sustainable Pest Management in Dryland Wheat,MONTANA,SAES - MONTANA STATE UNIVERSITY,422783,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
2002-05-23,2002-34436-11927,2002-06193,Novel Semiochemical-Based Management Strategies for Wheat Stem Sawfly and Cereal Aphids,MONTANA,MONTANA STATE UNIVERSITY,472358,"Wheat Sawfly Research, MT",Special Research Grants Program
2002-03-18,2002-34148-11776,2002-06195,Wool Research - Montana,MONTANA,SAES - MONTANA STATE UNIVERSITY,27498,"Wool Research, MT, TX , WY",Special Research Grants Program
2002-04-25,00-38624-8971,2002-06271,Pacific Northwest Regional Canola Research Project,MONTANA,SAES - MONTANA STATE UNIVERSITY,112320,Supplemental and Alternative Crops,Other Programs
2003-07-25,2003-35107-13774,2003-01953,The Application of Diffuse Reflectance Spectroscopy to Soil Carbon Measurement in North Central Montana,MONTANA,SAES - MONTANA STATE UNIVERSITY,75000,Soil Processes,National Research Initiative Competitive Grants Program
2003-06-30,2003-35320-13378,2003-02035,Determining Relationships Between Dormancy and Mortality in WIld Oat Seeds,MONTANA,SAES - MONTANA STATE UNIVERSITY,174000,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
2003-08-28,2003-35204-13703,2003-02483,Expression of Myeloid Cell Associated Genes in Bovine Gamma Delta T Cells,MONTANA,SAES - MONTANA STATE UNIVERSITY,299709,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2003-12-04,2004-35204-14185,2003-02657,Antiviral Signaling Mechanisms in Rotavirus Infected Cells,MONTANA,SAES - MONTANA STATE UNIVERSITY,240000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2003-04-08,2002-41520-01366,2003-03140,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,150000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2003-04-11,2002-41580-01339,2003-03210,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,59648,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2003-04-11,2002-41580-01344,2003-03211,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,19870,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2003-04-10,2002-41580-01338,2003-03212,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,84097,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2003-04-11,2002-41580-01358,2003-03213,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,78266,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2003-04-21,2002-41580-01340,2003-03214,Flathead Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,66167,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2003-06-23,2001-48326-01242,2003-03472,Healthy Indoor Air for America's Homes-National Project Coordination,MONTANA,MONTANA STATE UNIVERSITY,126420,NRE-Admin. Discretionary & Cong.-Extension,Extension Program Unit
2003-07-03,2003-38411-13423,2003-03849,Transitioning to Excellence in Agricultural and Natural Resource Baccalaureate Education,MONTANA,MONTANA STATE UNIVERSITY,249465,General Food & Agricultural Sciences,Challenge Grants Program
2003-08-14,2003-34381-13890,2003-04191,Using Sheep in Grain Fallow Management to Control Weeds and Reduce Use of Pesticides,MONTANA,SAES - MONTANA STATE UNIVERSITY,180000,Pest Management Alternatives,Special Research Grants Program
2003-06-27,00-38624-8971,2003-04283,Pacific Northwest Regional Canola Research Project,MONTANA,SAES - MONTANA STATE UNIVERSITY,196161,Supplemental and Alternative Crops,Other Programs
2003-05-22,2001-35318-13105,2003-04320,Structural Studies on the Role of the MgATP in Nitrogenase Catalysis,MONTANA,MONTANA STATE UNIVERSITY,83736,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
2003-05-19,2003-38859-01579,2003-04322,Implementation of the Great Plains and Intermountain West Land Resources Management Project,MONTANA,MONTANA STATE UNIVERSITY,25000,Innovation Grants,Innovation Grants Program
2003-07-31,2003-51102-02031,2003-04578,Developing Mycofumigation for Control of Soilborne Plant Pathogens,MONTANA,SAES - MONTANA STATE UNIVERSITY,100000,Methyl Bromide Transitions Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2003-08-27,2003-41210-01751,2003-04992,"Wolf Expansion and Depredation in Montana, Idaho and Wyoming-Landowner Education",MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,25000,ESNP Special Needs,"Smith-Lever 3B, 3C, and 3D Programs"
2003-07-22,2003-34103-13742,2003-05055,Economic and Technical Guidelines for Control of Ground Squirrels in Alfalfa,MONTANA,SAES - MONTANA STATE UNIVERSITY,9513,Integrated Pest Management/Biological Control,Special Research Grants Program
2003-07-30,2003-41530-01673,2003-05056,Economic and Technical Guidelines for Control of Ground Squirrels in Alfalfa,MONTANA,MONTANA STATE UNIVERSITY,46997,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
2004-01-15,2004-35112-14233,2003-05242,Effect of Cropping Systems and Water on N2O Emission from Soil as Influenced by Fertilization and Crop Residues in the Northern Great Plains,MONTANA,SAES - MONTANA STATE UNIVERSITY,421184,Air Quality,National Research Initiative Competitive Grants Program
2003-09-25,2003-48585-01785,2003-05481,Building the Farm Work Job Training Network,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,108497,ECS-Admin. Discretionary & Reim-Research,Research Program Unit
2003-06-17,2003-34397-13324,2003-06031,Brucellosis Vaccines at Montana State University,MONTANA,SAES - MONTANA STATE UNIVERSITY,457859,"Brucellosis Vaccine, MT",Special Research Grants Program
2003-08-01,2003-34403-13904,2003-06058,Feed Barley for Rangeland Cattle,MONTANA,SAES - MONTANA STATE UNIVERSITY,773624,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
2003-06-03,2003-34482-13211,2003-06111,Montana Sheep Institute,MONTANA,SAES - MONTANA STATE UNIVERSITY,520082,Montana Sheep Institute,Special Research Grants Program
2003-07-11,2002-34411-11841,2003-06162,Montana Beef Network:  An Integrated Total Quality Management Approach for Beef Production,MONTANA,SAES - MONTANA STATE UNIVERSITY,928719,"Sustainable Beef Supply, MT",Special Research Grants Program
2003-05-20,2002-34375-11968,2003-06164,Sustainable Pest Management in Dryland Wheat,MONTANA,SAES - MONTANA STATE UNIVERSITY,419781,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
2003-07-14,2003-34436-13290,2003-06181,Novel Semiochemical-Based Management Strategies for Wheat Stem Sawfly and Cereal Aphids,MONTANA,SAES - MONTANA STATE UNIVERSITY,469003,"Wheat Sawfly Research, MT",Special Research Grants Program
2003-05-19,2003-34148-13112,2003-06183,Wool Research - Montana (2003),MONTANA,SAES - MONTANA STATE UNIVERSITY,27304,"Wool Research, MT, TX , WY",Special Research Grants Program
2003-06-27,2003-34510-13449,2003-06298,Institute for Biobased Products and Food Science,MONTANA,SAES - MONTANA STATE UNIVERSITY,557232,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
2004-02-26,2002-35204-14259,2004-00621,Oral Prion Neuroinvasion Via Cranial Nerves,MONTANA,SAES - MONTANA STATE UNIVERSITY,194403,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2004-04-15,2002-41520-01366,2004-00679,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,135000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2004-06-03,2004-48540-01878,2004-00826,Healthy Home Risk Calculator (HERC) - A Public Access Kiosk and Teaching Tool,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,9999,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2004-06-15,2004-48540-01896,2004-00828,Homes Across America,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,25000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2004-05-27,2004-35301-14538,2004-01141,Puroindoline Control of Wheat Grain Texture and Quality,MONTANA,SAES - MONTANA STATE UNIVERSITY,359916,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
2004-05-06,2002-41580-01338,2004-01336,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,83297,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2004-04-28,2002-41580-01344,2004-01337,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,54048,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2004-05-04,2002-41580-01340,2004-01338,Flathead Extension Indian Reservaiton Program,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,58588,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2004-04-28,2002-41580-01339,2004-01339,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,65930,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2004-04-16,2002-41580-01358,2004-01340,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY EXTENSION SERVICE,74488,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2004-08-03,2004-35102-14832,2004-01382,"Seasonal, Operational, and Plant Effects on Oxygen Potential and Microbial Responses Influencing Contructed Wetland Performance",MONTANA,SAES - MONTANA STATE UNIVERSITY,425000,Water and Watersheds,National Research Initiative Competitive Grants Program
2004-06-24,2004-35204-14637,2004-01653,Protective Antigens of Horse Pathogen Streptococcus equi,MONTANA,SAES - MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2004-12-28,2005-35320-15370,2004-02243,Mechanism of Dicamba Resistance in Kochia Scoparia,MONTANA,SAES - MONTANA STATE UNIVERSITY,136938,Biology of Weedy & Invasive Species in Agroecosystems,National Research Initiative Competitive Grants Program
2004-08-04,2004-38411-14762,2004-02778,Discovery-Based Undergraduate Opportunities:  Facilitating Farmer-to-Farmer Teaching and Learning,MONTANA,MONTANA STATE UNIVERSITY,298876,International Education/Research,Challenge Grants Program
2004-08-03,2004-35107-14951,2004-03120,Improved Analytical Facilities for Quantifying Gas Fluxes and Dissolved Gas Species in Soils and Natural Waters,MONTANA,SAES - MONTANA STATE UNIVERSITY,42372,Soil Processes,National Research Initiative Competitive Grants Program
2004-07-28,2004-35304-14933,2004-03367,Genes Controlling Inflorescence Structure in Arabidopsis,MONTANA,SAES - MONTANA STATE UNIVERSITY,314859,Developmental Processes of Agricutural Plants,National Research Initiative Competitive Grants Program
2004-12-02,2005-35206-15293,2004-04542,Feed & Forage Analyzer 6500 Equipment Grant,MONTANA,SAES - MONTANA STATE UNIVERSITY,37752,Animal Growth and Nutrient Utilization,National Research Initiative Competitive Grants Program
2004-07-15,2004-41530-03022,2004-05054,Restoration Case Study Information Delivery System,MONTANA,MONTANA STATE UNIVERSITY,48150,Extension Integrated Pest Management - Support,"Smith-Lever 3B, 3C, and 3D Programs"
2005-04-21,2005-35205-15597,2004-05364,Initiation of a Whole Genome Scan for QTL Affecting Reproduction in Sheep,MONTANA,SAES - MONTANA STATE UNIVERSITY,97402,Animal Genome,National Research Initiative Competitive Grants Program
2004-08-04,2004-48557-03069,2004-05632,MT- Healthy Indoor Air for Montana Homes,MONTANA,MONTANA STATE UNIVERSITY,3300,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2004-09-13,2004-48557-03101,2004-05683,Healthy Indoor Air for America's Homes - National Coordination,MONTANA,MONTANA STATE UNIVERSITY,129129,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2004-08-26,2003-34510-13449,2004-05697,Institute for Biobased Products and Food Science,MONTANA,SAES - MONTANA STATE UNIVERSITY,497747,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
2004-06-29,2004-34397-14605,2004-06034,"""Brucellosis Vaccines at Montana State University""",MONTANA,SAES - MONTANA STATE UNIVERSITY,409526,"Brucellosis Vaccine, MT",Special Research Grants Program
2004-09-15,2004-34403-15149,2004-06068,Feed Barley for Rangeland Cattle,MONTANA,SAES - MONTANA STATE UNIVERSITY,691831,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
2004-04-29,2004-34482-14328,2004-06124,Montana Sheep Institute,MONTANA,SAES - MONTANA STATE UNIVERSITY,464316,Montana Sheep Institute,Special Research Grants Program
2004-07-08,2004-34411-14587,2004-06174,The Montana Beef Network:  An Integrated Total Quality Management Approach for Source Verified Beef Production,MONTANA,SAES - MONTANA STATE UNIVERSITY,831126,"Sustainable Beef Supply, MT",Special Research Grants Program
2004-05-21,2002-34375-11968,2004-06176,Sustainable Pest Management in Dryland Wheat,MONTANA,SAES - MONTANA STATE UNIVERSITY,375166,"Sustainable Pest Management for Dryland Wheat, MT",Special Research Grants Program
2004-05-14,2004-34436-14415,2004-06194,Novel Semiochemical- and Pathogens Based Management Strategies for Wheat Stem Sawfly,MONTANA,SAES - MONTANA STATE UNIVERSITY,419743,"Wheat Sawfly Research, MT",Special Research Grants Program
2004-04-09,2004-34148-14329,2004-06195,Wool Research - Montana (2004),MONTANA,SAES - MONTANA STATE UNIVERSITY,25073,"Wool Research, MT, TX , WY",Special Research Grants Program
2004-06-28,2004-38624-14552,2004-06311,Pacific Northwest Regional Canola Research Project,MONTANA,SAES - MONTANA STATE UNIVERSITY,162540,Supplemental and Alternative Crops,Other Programs
2005-07-21,2005-35319-16193,2005-01540,Determining the Survival Dynamics for Fusarium spp. Within Wheat (Triticum Aestivum L.) Residue,MONTANA,SAES - MONTANA STATE UNIVERSITY,158993,Microbial Biology (B):  Biology of Plant-Microbe Associations,National Research Initiative Competitive Grants Program
2005-11-03,2006-35204-16563,2005-01558,Functional Characterization of the Bovine Anaphylatoxin C5a Receptor,MONTANA,SAES - MONTANA STATE UNIVERSITY,100000,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2005-03-31,2002-41520-01366,2005-01860,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,134000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2005-11-21,2006-35201-16626,2005-01901,Oral Prion Infection via Cranial Nerves,MONTANA,SAES - MONTANA STATE UNIVERSITY,449502,Food Safety,National Research Initiative Competitive Grants Program
2005-11-02,2006-35318-16588,2005-02022,Functional Analysis of Plant Nitrogen Recycling,MONTANA,SAES - MONTANA STATE UNIVERSITY,295000,Agricultural Plant Biochemistry,National Research Initiative Competitive Grants Program
2005-03-30,2002-41580-01358,2005-02158,Fort Belknap Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,77272,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2005-03-11,2002-41580-01339,2005-02159,Northern Cheyenne Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,59335,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2005-03-28,2002-41580-01344,2005-02160,Fort Peck Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,61474,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2005-03-18,2002-41580-01340,2005-02161,Flathead Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,34567,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2005-03-16,2002-41580-01338,2005-02162,Blackfeet Extension Indian Reservation Program,MONTANA,MONTANA STATE UNIVERSITY,82370,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2005-03-08,2005-48623-03150,2005-02191,Healthy Homes Video/DVD Clips,MONTANA,MONTANA STATE UNIVERSITY,4000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2005-07-12,2005-38411-15919,2005-03331,Stream Side Science - An Online Approach to Field-based Education,MONTANA,SAES - MONTANA STATE UNIVERSITY,100186,Higher Ed Challenge,Challenge Grants Program
2005-08-11,2005-34381-16375,2005-03712,Designing Pest Management Strategies in Seed Alfalfa to Conserve Natural Enemies and Pollinators,MONTANA,SAES - MONTANA STATE UNIVERSITY,151321,Pest Management Alternatives,Special Research Grants Program
2005-08-18,2005-51106-02375,2005-04477,Organic Production in the Challenging Environment of the Northern Great Plains: From Transition to Sustainability,MONTANA,SAES - MONTANA STATE UNIVERSITY,471111,Integrated Organic Program,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2005-08-02,2005-34103-16139,2005-04532,"Developing Integrated Management Programs for Soilborne Potato Diseases using Mycofumigation, Tricoderma sp., Pesticides and Host Resistance",MONTANA,SAES - MONTANA STATE UNIVERSITY,50000,Integrated Pest Management/Biological Control,Special Research Grants Program
2005-06-21,2005-34397-15895,2005-06034,"""Brucellosis Vaccine, MT""",MONTANA,SAES - MONTANA STATE UNIVERSITY,411138,"Brucellosis Vaccine, MT",Special Research Grants Program
2005-07-28,2005-34403-16177,2005-06066,Feed Barley for Rangeland Cattle,MONTANA,SAES - MONTANA STATE UNIVERSITY,686156,"Feed Barley for Rangeland Cattle, MT",Special Research Grants Program
2005-06-08,2005-34510-15726,2005-06104,Institute for Biobased Products,MONTANA,SAES - MONTANA STATE UNIVERSITY,525035,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
2005-05-12,2005-34482-15691,2005-06121,Montana Sheep Institute - 2005,MONTANA,SAES - MONTANA STATE UNIVERSITY,531517,Montana Sheep Institute,Special Research Grants Program
2005-07-12,2005-34411-15909,2005-06171,"The Montana Beef Network:  An Integrated Total Quality Management Approach for Age, Source, and Process Verified Beef Production",MONTANA,SAES - MONTANA STATE UNIVERSITY,875057,"Sustainable Beef Supply, MT",Special Research Grants Program
2005-04-29,2005-34436-15580,2005-06189,"""Novel Semiochemical-and Natural Enemy-Based Management Strategies for Wheat Stem Sawfly"" (Wheat Saw Fly Research, MT)",MONTANA,SAES - MONTANA STATE UNIVERSITY,486145,"Wheat Sawfly Research, MT",Special Research Grants Program
2005-05-25,2005-34148-15755,2005-06193,Wool Research - Montana 2005,MONTANA,SAES - MONTANA STATE UNIVERSITY,27780,"Wool Research, MT, TX , WY",Special Research Grants Program
2006-04-06,2006-51160-03408,2006-00698,Global Climate Change and Implications for Agriculture:  An International Undergraduate Research Seminar,MONTANA,MONTANA STATE UNIVERSITY,99202,International Science & Education/Comp. Pro.,International Programs
2006-11-02,2007-35203-17743,2006-00890,A Novel Hypothesis for Pheromonal Mediation of the Biostimulatory Effect of Bulls Involving Adrenal Cortical Activation in Postpartum Cows,MONTANA,SAES - MONTANA STATE UNIVERSITY,215915,Animal Reproduction,National Research Initiative Competitive Grants Program
2006-03-23,2002-41520-01366,2006-01007,Building Community Strengths in Montana,MONTANA,MONTANA STATE UNIVERSITY,134000,Youth at Risk,"Smith-Lever 3B, 3C, and 3D Programs"
2006-05-08,2006-35301-16868,2006-01157,Purchase of a Research Plot Combine for Wheat Genetics,MONTANA,SAES - MONTANA STATE UNIVERSITY,50000,Genetic Processes and Mechanisms of Agricultural Plants,National Research Initiative Competitive Grants Program
2006-05-03,2006-41580-03453,2006-01201,Fort Peck Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,49000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2006-04-19,2006-41580-03449,2006-01202,Fort Belknap Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,69500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2006-04-19,2006-41580-03441,2006-01211,Blackfeet Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,78500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2006-05-02,2006-41580-03454,2006-01214,Flathead Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,62500,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2006-05-11,2006-41580-03446,2006-01222,Northern Cheyenne Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,60000,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2006-06-14,2006-55618-17013,2006-01446,Quantifying Recreational Amenities as a Means of Ecologically Sustaining Small and Medium-Sized Farm and Ranch Profitability,MONTANA,SAES - MONTANA STATE UNIVERSITY,295100,Agricultural Prosperity for Small & Medium-Sized Farms,National Research Initiative Competitive Grants Program
2006-07-20,2006-35204-17297,2006-01690,Equipment Grant for a Multi-Capillary Genetic Analyzer,MONTANA,SAES - MONTANA STATE UNIVERSITY,45250,Animal Protection & Biosecurity,National Research Initiative Competitive Grants Program
2006-03-20,2006-48540-03384,2006-01946,Montana Healthy Homes,MONTANA,MONTANA STATE UNIVERSITY,4000,F4HN-Admin. Discretionary & Reim.-Extension,Extension Program Unit
2006-05-24,2006-34103-16968,2006-03859,Wheat Seed Quality Effects on Competitive Ability with Wild Oat,MONTANA,SAES - MONTANA STATE UNIVERSITY,151932,Integrated Pest Management/Biological Control,Special Research Grants Program
2006-09-13,2006-51130-03716,2006-03953,Reducing Irrigation Return Flow Contributions to Rural Drinking Water Supply and Drainage to the Yellowstone River,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,100000,Nitrogen Cycling in Agricultural Watersheds Proposals,"Integrated Res., Educ.,  & Ext. Competitive Grants Program"
2006-07-31,2006-34563-17241,2006-06034,Barley for Rural Development,MONTANA,SAES - MONTANA STATE UNIVERSITY,679301,"Barley for Rural Development, ID and MT",Special Research Grants Program
2006-06-28,2006-34397-17161,2006-06047,"Brucellosis Vaccines, MT",MONTANA,SAES - MONTANA STATE UNIVERSITY,406657,"Brucellosis Vaccine, MT",Special Research Grants Program
2006-06-19,2006-34510-16941,2006-06124,Institute for Biobased Products,MONTANA,SAES - MONTANA STATE UNIVERSITY,520336,"Institute for Biobased Products & Food Sci., MT",Special Research Grants Program
2006-06-21,2006-34482-17030,2006-06153,Montana Sheep Institute - 06,MONTANA,SAES - MONTANA STATE UNIVERSITY,551759,Montana Sheep Institute,Special Research Grants Program
2006-07-10,2006-34411-17056,2006-06203,"Montana Beef Network: An Integrated Total Quality Management Approach for Age, Source, and Process Verified Beef Production",MONTANA,SAES - MONTANA STATE UNIVERSITY,909433,"Sustainable Beef Supply, MT",Special Research Grants Program
2006-06-01,2006-34436-16923,2006-06220,"Sustainable, Integrated Management of the Wheat Stem Sawfly",MONTANA,SAES - MONTANA STATE UNIVERSITY,481518,"Wheat Sawfly Research, MT",Special Research Grants Program
2006-06-07,2006-34148-16988,2006-06223,"Wool Research, TX, WY & MT 2006",MONTANA,SAES - MONTANA STATE UNIVERSITY,27542,"Wool Research, MT, TX , WY",Special Research Grants Program
2007-02-20,2007-48540-03757,2007-01143,Montana Healthy Homes,MONTANA,MONTANA STATE UNIVERSITY,9000,"PAS, Plant and Animal Systems",Research Program Unit
2007-07-17,2007-35204-18306,2007-01554,Protective Antigens of Horse Pathogen Streptococcus equi,MONTANA,SAES - MONTANA STATE UNIVERSITY,375000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2007-07-10,2007-35204-18291,2007-01612,Gamma Delta T cells in the Immune Response to B. abortus,MONTANA,SAES - MONTANA STATE UNIVERSITY,125000,Animal Protection & Biosecurity (A): Animal Disease,National Research Initiative Competitive Grants Program
2007-06-14,2007-35301-18135,2007-01688,Functional Analysis of the Wheat Grain Hardness Locus,MONTANA,SAES - MONTANA STATE UNIVERSITY,400000,Plant Biology (A):  Gene Expression and Genetic Diversity,National Research Initiative Competitive Grants Program
2007-09-25,2007-38411-18609,2007-02535,New Paradigm for Discovery-Based Learning: Implementing Bottom-up Development by Listening to Farmers' Needs and Using Participatory Process,MONTANA,MONTANA STATE UNIVERSITY,462329,Higher Ed Challenge,Challenge Grants Program
2007-05-07,2006-41580-03454,2007-02543,Flathead FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,89199,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2007-04-20,2006-41580-03441,2007-02544,Blackfeet Extension Indian Reservation Program,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,111421,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2007-05-02,2006-41580-03449,2007-02545,Fort Belknap FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,101495,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2007-04-25,2006-41580-03453,2007-02546,Fort Peck Federally Recognized Tribes Extension Program (FRTEP),MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,94148,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
2007-04-18,2006-41580-03446,2007-02547,Northern Cheyenne FRTEP,MONTANA,EXT - MONTANA STATE UNIVERSITY EXTENSION SERVICE,106619,EIRP Indian Reservation Program,"Smith-Lever 3B, 3C, and 3D Programs"
